crop,region,year,window,driver_group,dominant_feature,observed_yield_t_ha,trend_yield_t_ha,yield_gap_t_ha,base_predicted_residual_t_ha,counterfactual_predicted_residual_t_ha,recovered_gap_t_ha,recoverable_fraction,n_changed_features,changed_features_json
Wheat,Nebraska,2013,winter,drought,dry_days_1mm,2.3538,2.9261158815958765,0.5723158815958764,-0.5799344863856986,-0.20998703751474884,0.3699474488709497,0.6464043035803381,8,"[{""feature"": ""rain_sum"", ""from"": 305.69, ""to"": 423.49, ""standardized_delta"": 1.0492, ""prediction_gain_t_ha"": 0.3699}, {""feature"": ""rain_mean"", ""from"": 1.009, ""to"": 1.3955, ""standardized_delta"": 1.0435, ""prediction_gain_t_ha"": 0.3699}, {""feature"": ""dry_days_1mm"", ""from"": 257.0, ""to"": 236.5, ""standardized_delta"": 1.7674, ""prediction_gain_t_ha"": 0.3699}, {""feature"": ""dry_days_2mm"", ""from"": 265.0, ""to"": 255.5, ""standardized_delta"": 0.9281, ""prediction_gain_t_ha"": 0.3699}, {""feature"": ""max_dry_spell_1mm"", ""from"": 41.0, ""to"": 36.0, ""standardized_delta"": 0.4266, ""prediction_gain_t_ha"": 0.3699}, {""feature"": ""dry_spell_events_7d"", ""from"": 12.0, ""to"": 11.0, ""standardized_delta"": 0.4249, ""prediction_gain_t_ha"": 0.3699}, {""feature"": ""dry_spell_events_14d"", ""from"": 5.0, ""to"": 4.5, ""standardized_delta"": 0.4152, ""prediction_gain_t_ha"": 0.3699}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 19.0, ""to"": 17.0, ""standardized_delta"": 0.2709, ""prediction_gain_t_ha"": 0.3699}]"
Barley,Minnesota,2014,spring,excess_rain,heavy_rain_days_25,2.7976,3.420917494637486,0.6233174946374858,-0.38991487886131915,-0.08631384254285955,0.3036010363184596,0.48707286243430475,7,"[{""feature"": ""heavy_rain_days_10"", ""from"": 23.0, ""to"": 18.0, ""standardized_delta"": 0.983, ""prediction_gain_t_ha"": 0.3036}, {""feature"": ""heavy_rain_days_20"", ""from"": 6.0, ""to"": 5.0, ""standardized_delta"": 0.4679, ""prediction_gain_t_ha"": 0.3036}, {""feature"": ""heavy_rain_days_25"", ""from"": 5.0, ""to"": 2.0, ""standardized_delta"": 2.0161, ""prediction_gain_t_ha"": 0.3036}, {""feature"": ""max_1day_rain"", ""from"": 38.62, ""to"": 34.72, ""standardized_delta"": 0.3149, ""prediction_gain_t_ha"": 0.3036}, {""feature"": ""max_3day_rain"", ""from"": 68.09, ""to"": 52.78, ""standardized_delta"": 0.9256, ""prediction_gain_t_ha"": 0.3036}, {""feature"": ""max_7day_rain"", ""from"": 84.36, ""to"": 73.99, ""standardized_delta"": 0.5457, ""prediction_gain_t_ha"": 0.3036}, {""feature"": ""wet_days_1mm"", ""from"": 78.0, ""to"": 71.0, ""standardized_delta"": 0.8101, ""prediction_gain_t_ha"": 0.3036}]"
Canola,Oklahoma,2014,spring,excess_rain,wet_days_1mm,0.6389,1.3567985294117615,0.7178985294117615,-0.5372358153573066,-0.20504825597107607,0.3321875593862305,0.462722161665969,7,"[{""feature"": ""heavy_rain_days_10"", ""from"": 14.0, ""to"": 19.0, ""standardized_delta"": 0.8977, ""prediction_gain_t_ha"": 0.3322}, {""feature"": ""heavy_rain_days_20"", ""from"": 6.0, ""to"": 7.0, ""standardized_delta"": 0.328, ""prediction_gain_t_ha"": 0.3322}, {""feature"": ""heavy_rain_days_25"", ""from"": 5.0, ""to"": 4.0, ""standardized_delta"": 0.3345, ""prediction_gain_t_ha"": 0.3322}, {""feature"": ""max_1day_rain"", ""from"": 42.6, ""to"": 46.7, ""standardized_delta"": 0.2642, ""prediction_gain_t_ha"": 0.3322}, {""feature"": ""max_3day_rain"", ""from"": 61.44, ""to"": 79.04, ""standardized_delta"": 0.8565, ""prediction_gain_t_ha"": 0.3322}, {""feature"": ""max_7day_rain"", ""from"": 84.44, ""to"": 94.96, ""standardized_delta"": 0.3512, ""prediction_gain_t_ha"": 0.3322}, {""feature"": ""wet_days_1mm"", ""from"": 49.0, ""to"": 63.0, ""standardized_delta"": 1.223, ""prediction_gain_t_ha"": 0.3322}]"
Canola,Washington,2014,spring,heat,max_consecutive_heat_days_30,1.345,1.8791638095238161,0.5341638095238161,-0.2794061913537439,0.009785998389185507,0.2794061913537439,0.5230721107871804,7,"[{""feature"": ""season_tmax_mean"", ""from"": 19.594, ""to"": 19.161, ""standardized_delta"": 0.4353, ""prediction_gain_t_ha"": 0.2892}, {""feature"": ""season_tmean_mean"", ""from"": 13.207, ""to"": 12.7655, ""standardized_delta"": 0.5138, ""prediction_gain_t_ha"": 0.2892}, {""feature"": ""growing_degree_days_base5"", ""from"": 1545.115, ""to"": 1476.4125, ""standardized_delta"": 0.4908, ""prediction_gain_t_ha"": 0.2892}, {""feature"": ""heat_days_30"", ""from"": 16.0, ""to"": 8.0, ""standardized_delta"": 1.2848, ""prediction_gain_t_ha"": 0.2892}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 8.0, ""to"": 3.0, ""standardized_delta"": 2.4144, ""prediction_gain_t_ha"": 0.2892}, {""feature"": ""heatwave_events_3d_30"", ""from"": 2.0, ""to"": 1.0, ""standardized_delta"": 0.9269, ""prediction_gain_t_ha"": 0.2892}, {""feature"": ""heat_degree_days_30"", ""from"": 23.85, ""to"": 12.035, ""standardized_delta"": 0.8069, ""prediction_gain_t_ha"": 0.2892}]"
Oats,Iowa,2014,spring,excess_rain,heavy_rain_days_25,2.2955,2.6076797854997764,0.3121797854997763,-0.26542489948202247,-0.044009750502659366,0.2214151489793631,0.7092552409339834,7,"[{""feature"": ""heavy_rain_days_10"", ""from"": 22.0, ""to"": 20.0, ""standardized_delta"": 0.2925, ""prediction_gain_t_ha"": 0.2214}, {""feature"": ""heavy_rain_days_20"", ""from"": 12.0, ""to"": 6.0, ""standardized_delta"": 1.7305, ""prediction_gain_t_ha"": 0.2214}, {""feature"": ""heavy_rain_days_25"", ""from"": 10.0, ""to"": 3.0, ""standardized_delta"": 2.694, ""prediction_gain_t_ha"": 0.2214}, {""feature"": ""max_1day_rain"", ""from"": 40.53, ""to"": 40.625, ""standardized_delta"": 0.0087, ""prediction_gain_t_ha"": 0.2214}, {""feature"": ""max_3day_rain"", ""from"": 68.27, ""to"": 63.205, ""standardized_delta"": 0.2588, ""prediction_gain_t_ha"": 0.2214}, {""feature"": ""max_7day_rain"", ""from"": 119.09, ""to"": 82.275, ""standardized_delta"": 1.3509, ""prediction_gain_t_ha"": 0.2214}, {""feature"": ""wet_days_1mm"", ""from"": 75.0, ""to"": 72.0, ""standardized_delta"": 0.2014, ""prediction_gain_t_ha"": 0.2214}]"
Oats,Texas,2014,spring,heat,heatwave_events_3d_30,1.363,1.678896366366363,0.315896366366363,-0.27116701223524836,-0.08843697206635436,0.182730040168894,0.5784493258683817,11,"[{""feature"": ""season_tmax_mean"", ""from"": 32.244, ""to"": 32.361, ""standardized_delta"": 0.0827, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""season_tmean_mean"", ""from"": 25.697, ""to"": 25.946, ""standardized_delta"": 0.2424, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""growing_degree_days_base5"", ""from"": 3787.635, ""to"": 3833.16, ""standardized_delta"": 0.2424, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""heat_days_30"", ""from"": 141.0, ""to"": 130.0, ""standardized_delta"": 0.667, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""heat_days_35"", ""from"": 55.0, ""to"": 61.5, ""standardized_delta"": 0.2806, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""heat_days_40"", ""from"": 1.0, ""to"": 5.0, ""standardized_delta"": 0.3654, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 17.0, ""to"": 18.5, ""standardized_delta"": 0.111, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""heatwave_events_3d_30"", ""from"": 10.0, ""to"": 7.0, ""standardized_delta"": 1.5066, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""heatwave_events_3d_35"", ""from"": 6.0, ""to"": 6.5, ""standardized_delta"": 0.2, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""heat_degree_days_30"", ""from"": 601.4, ""to"": 628.96, ""standardized_delta"": 0.1392, ""prediction_gain_t_ha"": 0.1827}, {""feature"": ""heat_degree_days_35"", ""from"": 110.18, ""to"": 155.64, ""standardized_delta"": 0.4278, ""prediction_gain_t_ha"": 0.1827}]"
Wheat,Kansas,2014,winter,drought,dry_days_1mm,1.883,2.809776692406693,0.9267766924066931,-0.7326220958293302,-0.051771347232316516,0.6808507485970138,0.7346437973412469,8,"[{""feature"": ""rain_sum"", ""from"": 471.27, ""to"": 558.63, ""standardized_delta"": 0.6838, ""prediction_gain_t_ha"": 0.6809}, {""feature"": ""rain_mean"", ""from"": 1.555, ""to"": 1.844, ""standardized_delta"": 0.6852, ""prediction_gain_t_ha"": 0.6809}, {""feature"": ""dry_days_1mm"", ""from"": 245.0, ""to"": 233.0, ""standardized_delta"": 0.9754, ""prediction_gain_t_ha"": 0.6809}, {""feature"": ""dry_days_2mm"", ""from"": 257.0, ""to"": 249.5, ""standardized_delta"": 0.7703, ""prediction_gain_t_ha"": 0.6809}, {""feature"": ""max_dry_spell_1mm"", ""from"": 31.0, ""to"": 33.0, ""standardized_delta"": 0.1724, ""prediction_gain_t_ha"": 0.6809}, {""feature"": ""dry_spell_events_7d"", ""from"": 14.0, ""to"": 12.0, ""standardized_delta"": 0.9484, ""prediction_gain_t_ha"": 0.6809}, {""feature"": ""dry_spell_events_14d"", ""from"": 5.0, ""to"": 4.0, ""standardized_delta"": 0.818, ""prediction_gain_t_ha"": 0.6809}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 33.0, ""to"": 28.5, ""standardized_delta"": 0.4243, ""prediction_gain_t_ha"": 0.6809}]"
Wheat,Oklahoma,2014,winter,drought,max_dry_spell_1mm,1.1433,2.160228035178033,1.016928035178033,-0.755069087315498,-0.1783456969174605,0.5767233903980375,0.5671231104343297,7,"[{""feature"": ""rain_sum"", ""from"": 512.51, ""to"": 708.4, ""standardized_delta"": 1.1383, ""prediction_gain_t_ha"": 0.5767}, {""feature"": ""rain_mean"", ""from"": 1.691, ""to"": 2.33, ""standardized_delta"": 1.1252, ""prediction_gain_t_ha"": 0.5767}, {""feature"": ""dry_days_1mm"", ""from"": 240.0, ""to"": 222.5, ""standardized_delta"": 1.2442, ""prediction_gain_t_ha"": 0.5767}, {""feature"": ""dry_days_2mm"", ""from"": 244.0, ""to"": 240.5, ""standardized_delta"": 0.3037, ""prediction_gain_t_ha"": 0.5767}, {""feature"": ""max_dry_spell_1mm"", ""from"": 40.0, ""to"": 25.0, ""standardized_delta"": 1.7105, ""prediction_gain_t_ha"": 0.5767}, {""feature"": ""dry_spell_events_7d"", ""from"": 12.0, ""to"": 11.5, ""standardized_delta"": 0.2647, ""prediction_gain_t_ha"": 0.5767}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 41.0, ""to"": 34.5, ""standardized_delta"": 0.4349, ""prediction_gain_t_ha"": 0.5767}]"
Wheat,Washington,2014,winter,drought,dry_spell_events_14d,3.2415,4.097915722865716,0.8564157228657163,-0.7253059656276901,-0.0837122629196148,0.6415937027080754,0.7491615176811455,7,"[{""feature"": ""rain_sum"", ""from"": 795.23, ""to"": 771.81, ""standardized_delta"": 0.1735, ""prediction_gain_t_ha"": 0.6416}, {""feature"": ""rain_mean"", ""from"": 2.625, ""to"": 2.539, ""standardized_delta"": 0.1933, ""prediction_gain_t_ha"": 0.6416}, {""feature"": ""dry_days_1mm"", ""from"": 166.0, ""to"": 156.5, ""standardized_delta"": 0.4809, ""prediction_gain_t_ha"": 0.6416}, {""feature"": ""dry_days_2mm"", ""from"": 200.0, ""to"": 198.0, ""standardized_delta"": 0.1308, ""prediction_gain_t_ha"": 0.6416}, {""feature"": ""max_dry_spell_1mm"", ""from"": 18.0, ""to"": 17.0, ""standardized_delta"": 0.153, ""prediction_gain_t_ha"": 0.6416}, {""feature"": ""dry_spell_events_7d"", ""from"": 8.0, ""to"": 7.0, ""standardized_delta"": 0.4329, ""prediction_gain_t_ha"": 0.6416}, {""feature"": ""dry_spell_events_14d"", ""from"": 3.0, ""to"": 2.0, ""standardized_delta"": 0.883, ""prediction_gain_t_ha"": 0.6416}]"
Barley,South Dakota,2015,spring,excess_rain,heavy_rain_days_25,1.9906,2.4691223184226994,0.47852231842269943,-0.2745273172876958,-0.015614396798712578,0.25891292048898323,0.5410675960578171,5,"[{""feature"": ""heavy_rain_days_25"", ""from"": 3.0, ""to"": 1.0, ""standardized_delta"": 1.648, ""prediction_gain_t_ha"": 0.2589}, {""feature"": ""max_1day_rain"", ""from"": 46.42, ""to"": 30.6, ""standardized_delta"": 1.5877, ""prediction_gain_t_ha"": 0.2589}, {""feature"": ""max_3day_rain"", ""from"": 52.32, ""to"": 50.04, ""standardized_delta"": 0.1437, ""prediction_gain_t_ha"": 0.2589}, {""feature"": ""max_7day_rain"", ""from"": 74.05, ""to"": 64.325, ""standardized_delta"": 0.416, ""prediction_gain_t_ha"": 0.2589}, {""feature"": ""wet_days_1mm"", ""from"": 63.0, ""to"": 64.0, ""standardized_delta"": 0.1289, ""prediction_gain_t_ha"": 0.2589}]"
Barley,Washington,2015,spring,drought,hot_dry_days_30_1mm,2.5824,3.4447559845559805,0.8623559845559807,-0.9456099183947825,-0.3312712214985308,0.6143386968962516,0.7123957018893643,7,"[{""feature"": ""rain_sum"", ""from"": 110.18, ""to"": 203.83, ""standardized_delta"": 1.693, ""prediction_gain_t_ha"": 0.6143}, {""feature"": ""rain_mean"", ""from"": 0.602, ""to"": 1.114, ""standardized_delta"": 1.6937, ""prediction_gain_t_ha"": 0.6143}, {""feature"": ""dry_days_1mm"", ""from"": 149.0, ""to"": 131.0, ""standardized_delta"": 1.5386, ""prediction_gain_t_ha"": 0.6143}, {""feature"": ""dry_days_2mm"", ""from"": 167.0, ""to"": 152.0, ""standardized_delta"": 1.6844, ""prediction_gain_t_ha"": 0.6143}, {""feature"": ""dry_spell_events_7d"", ""from"": 7.0, ""to"": 6.0, ""standardized_delta"": 0.5278, ""prediction_gain_t_ha"": 0.6143}, {""feature"": ""dry_spell_events_14d"", ""from"": 3.0, ""to"": 2.0, ""standardized_delta"": 1.2101, ""prediction_gain_t_ha"": 0.6143}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 20.0, ""to"": 8.0, ""standardized_delta"": 1.9195, ""prediction_gain_t_ha"": 0.6143}]"
Canola,Washington,2015,spring,drought,hot_dry_days_30_1mm,1.2329,1.8790045238095288,0.6461045238095287,-0.5541030973026841,-0.1663819514293743,0.38772114587330986,0.6000904367411765,7,"[{""feature"": ""rain_sum"", ""from"": 110.18, ""to"": 203.83, ""standardized_delta"": 1.693, ""prediction_gain_t_ha"": 0.3877}, {""feature"": ""rain_mean"", ""from"": 0.602, ""to"": 1.114, ""standardized_delta"": 1.6937, ""prediction_gain_t_ha"": 0.3877}, {""feature"": ""dry_days_1mm"", ""from"": 149.0, ""to"": 131.0, ""standardized_delta"": 1.5386, ""prediction_gain_t_ha"": 0.3877}, {""feature"": ""dry_days_2mm"", ""from"": 167.0, ""to"": 152.0, ""standardized_delta"": 1.6844, ""prediction_gain_t_ha"": 0.3877}, {""feature"": ""dry_spell_events_7d"", ""from"": 7.0, ""to"": 6.0, ""standardized_delta"": 0.5278, ""prediction_gain_t_ha"": 0.3877}, {""feature"": ""dry_spell_events_14d"", ""from"": 3.0, ""to"": 2.0, ""standardized_delta"": 1.2101, ""prediction_gain_t_ha"": 0.3877}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 20.0, ""to"": 8.0, ""standardized_delta"": 1.9195, ""prediction_gain_t_ha"": 0.3877}]"
Wheat,Nebraska,2015,winter,heat,heat_days_30,2.5555,2.9746034749034678,0.4191034749034679,-0.34722730778015465,-0.19303138839406778,0.15419591938608687,0.36791849416567785,10,"[{""feature"": ""season_tmax_mean"", ""from"": 14.183, ""to"": 14.113, ""standardized_delta"": 0.0567, ""prediction_gain_t_ha"": 0.1542}, {""feature"": ""season_tmean_mean"", ""from"": 7.904, ""to"": 7.8855, ""standardized_delta"": 0.0176, ""prediction_gain_t_ha"": 0.1542}, {""feature"": ""growing_degree_days_base5"", ""from"": 1759.305, ""to"": 1671.615, ""standardized_delta"": 0.4928, ""prediction_gain_t_ha"": 0.1542}, {""feature"": ""heat_days_30"", ""from"": 13.0, ""to"": 23.0, ""standardized_delta"": 1.1713, ""prediction_gain_t_ha"": 0.1542}, {""feature"": ""heat_days_35"", ""from"": 1.0, ""to"": 3.0, ""standardized_delta"": 0.4517, ""prediction_gain_t_ha"": 0.1542}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 4.0, ""to"": 6.0, ""standardized_delta"": 0.7229, ""prediction_gain_t_ha"": 0.1542}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 1.0, ""to"": 1.5, ""standardized_delta"": 0.2085, ""prediction_gain_t_ha"": 0.1542}, {""feature"": ""heatwave_events_3d_30"", ""from"": 2.0, ""to"": 3.0, ""standardized_delta"": 0.5927, ""prediction_gain_t_ha"": 0.1542}, {""feature"": ""heat_degree_days_30"", ""from"": 25.02, ""to"": 60.41, ""standardized_delta"": 0.8733, ""prediction_gain_t_ha"": 0.1542}, {""feature"": ""heat_degree_days_35"", ""from"": 0.49, ""to"": 2.69, ""standardized_delta"": 0.2432, ""prediction_gain_t_ha"": 0.1542}]"
Wheat,Oklahoma,2015,winter,drought,rain_mean,1.7485,2.171404997854996,0.4229049978549959,-0.32814928557259937,-0.08729418658872427,0.24085509898387508,0.5695253075880143,8,"[{""feature"": ""rain_sum"", ""from"": 920.9, ""to"": 708.4, ""standardized_delta"": 1.2348, ""prediction_gain_t_ha"": 0.2409}, {""feature"": ""rain_mean"", ""from"": 3.039, ""to"": 2.33, ""standardized_delta"": 1.2485, ""prediction_gain_t_ha"": 0.2409}, {""feature"": ""dry_days_1mm"", ""from"": 218.0, ""to"": 222.5, ""standardized_delta"": 0.3199, ""prediction_gain_t_ha"": 0.2409}, {""feature"": ""dry_days_2mm"", ""from"": 235.0, ""to"": 240.5, ""standardized_delta"": 0.4772, ""prediction_gain_t_ha"": 0.2409}, {""feature"": ""max_dry_spell_1mm"", ""from"": 17.0, ""to"": 25.0, ""standardized_delta"": 0.9123, ""prediction_gain_t_ha"": 0.2409}, {""feature"": ""dry_spell_events_7d"", ""from"": 12.0, ""to"": 11.5, ""standardized_delta"": 0.2647, ""prediction_gain_t_ha"": 0.2409}, {""feature"": ""dry_spell_events_14d"", ""from"": 2.0, ""to"": 3.0, ""standardized_delta"": 0.6564, ""prediction_gain_t_ha"": 0.2409}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 39.0, ""to"": 34.5, ""standardized_delta"": 0.3011, ""prediction_gain_t_ha"": 0.2409}]"
Wheat,Washington,2015,winter,drought,hot_dry_days_30_1mm,3.3827,4.106839081939073,0.7241390819390734,-0.6875321527535924,-0.14422992820144864,0.5433022245521437,0.7502733081293013,8,"[{""feature"": ""rain_sum"", ""from"": 668.21, ""to"": 771.81, ""standardized_delta"": 0.7675, ""prediction_gain_t_ha"": 0.5433}, {""feature"": ""rain_mean"", ""from"": 2.205, ""to"": 2.539, ""standardized_delta"": 0.7508, ""prediction_gain_t_ha"": 0.5433}, {""feature"": ""dry_days_1mm"", ""from"": 188.0, ""to"": 156.5, ""standardized_delta"": 1.5944, ""prediction_gain_t_ha"": 0.5433}, {""feature"": ""dry_days_2mm"", ""from"": 221.0, ""to"": 198.0, ""standardized_delta"": 1.5045, ""prediction_gain_t_ha"": 0.5433}, {""feature"": ""max_dry_spell_1mm"", ""from"": 26.0, ""to"": 17.0, ""standardized_delta"": 1.3768, ""prediction_gain_t_ha"": 0.5433}, {""feature"": ""dry_spell_events_7d"", ""from"": 9.0, ""to"": 7.0, ""standardized_delta"": 0.8658, ""prediction_gain_t_ha"": 0.5433}, {""feature"": ""dry_spell_events_14d"", ""from"": 3.0, ""to"": 2.0, ""standardized_delta"": 0.883, ""prediction_gain_t_ha"": 0.5433}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 5.0, ""to"": 0.0, ""standardized_delta"": 2.4586, ""prediction_gain_t_ha"": 0.5433}]"
Canola,Montana,2017,spring,drought,hot_dry_days_30_1mm,0.9639,1.4455502442002448,0.4816502442002448,-0.33856845678897934,-0.1464483132295452,0.19212014355943413,0.3988789497624768,8,"[{""feature"": ""rain_sum"", ""from"": 283.67, ""to"": 350.57, ""standardized_delta"": 0.967, ""prediction_gain_t_ha"": 0.1921}, {""feature"": ""rain_mean"", ""from"": 1.55, ""to"": 1.916, ""standardized_delta"": 0.968, ""prediction_gain_t_ha"": 0.1921}, {""feature"": ""dry_days_1mm"", ""from"": 128.0, ""to"": 115.0, ""standardized_delta"": 1.1065, ""prediction_gain_t_ha"": 0.1921}, {""feature"": ""dry_days_2mm"", ""from"": 146.0, ""to"": 135.0, ""standardized_delta"": 1.2091, ""prediction_gain_t_ha"": 0.1921}, {""feature"": ""max_dry_spell_1mm"", ""from"": 25.0, ""to"": 13.0, ""standardized_delta"": 2.2823, ""prediction_gain_t_ha"": 0.1921}, {""feature"": ""dry_spell_events_7d"", ""from"": 6.0, ""to"": 5.0, ""standardized_delta"": 0.582, ""prediction_gain_t_ha"": 0.1921}, {""feature"": ""dry_spell_events_14d"", ""from"": 2.0, ""to"": 0.0, ""standardized_delta"": 2.3387, ""prediction_gain_t_ha"": 0.1921}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 36.0, ""to"": 14.0, ""standardized_delta"": 2.3644, ""prediction_gain_t_ha"": 0.1921}]"
Oats,Nebraska,2017,spring,excess_rain,heavy_rain_days_25,1.7575,2.2030227842127825,0.44552278421278246,-0.3300597134227448,-0.008913581268290076,0.32114613215445476,0.7208298734303896,7,"[{""feature"": ""heavy_rain_days_10"", ""from"": 14.0, ""to"": 13.0, ""standardized_delta"": 0.2347, ""prediction_gain_t_ha"": 0.3211}, {""feature"": ""heavy_rain_days_20"", ""from"": 5.0, ""to"": 3.0, ""standardized_delta"": 1.1395, ""prediction_gain_t_ha"": 0.3211}, {""feature"": ""heavy_rain_days_25"", ""from"": 5.0, ""to"": 1.0, ""standardized_delta"": 3.1123, ""prediction_gain_t_ha"": 0.3211}, {""feature"": ""max_1day_rain"", ""from"": 43.74, ""to"": 30.43, ""standardized_delta"": 1.2876, ""prediction_gain_t_ha"": 0.3211}, {""feature"": ""max_3day_rain"", ""from"": 84.93, ""to"": 48.65, ""standardized_delta"": 1.8168, ""prediction_gain_t_ha"": 0.3211}, {""feature"": ""max_7day_rain"", ""from"": 136.53, ""to"": 69.31, ""standardized_delta"": 2.4382, ""prediction_gain_t_ha"": 0.3211}, {""feature"": ""wet_days_1mm"", ""from"": 72.0, ""to"": 68.0, ""standardized_delta"": 0.36, ""prediction_gain_t_ha"": 0.3211}]"
Oats,North Dakota,2017,spring,drought,max_dry_spell_1mm,2.0803,2.483118138138124,0.4028181381381244,-0.27704205562845635,-0.054459285306922324,0.22258277032153403,0.5525639221469503,7,"[{""feature"": ""rain_sum"", ""from"": 284.33, ""to"": 372.59, ""standardized_delta"": 1.057, ""prediction_gain_t_ha"": 0.2226}, {""feature"": ""rain_mean"", ""from"": 1.554, ""to"": 2.036, ""standardized_delta"": 1.0563, ""prediction_gain_t_ha"": 0.2226}, {""feature"": ""dry_days_1mm"", ""from"": 134.0, ""to"": 121.0, ""standardized_delta"": 1.4647, ""prediction_gain_t_ha"": 0.2226}, {""feature"": ""dry_days_2mm"", ""from"": 149.0, ""to"": 139.0, ""standardized_delta"": 1.3304, ""prediction_gain_t_ha"": 0.2226}, {""feature"": ""max_dry_spell_1mm"", ""from"": 23.0, ""to"": 14.0, ""standardized_delta"": 2.142, ""prediction_gain_t_ha"": 0.2226}, {""feature"": ""dry_spell_events_7d"", ""from"": 7.0, ""to"": 5.0, ""standardized_delta"": 1.1538, ""prediction_gain_t_ha"": 0.2226}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 29.0, ""to"": 18.0, ""standardized_delta"": 1.1674, ""prediction_gain_t_ha"": 0.2226}]"
