method,crop,region,year,driver_group,dominant_feature,observed_yield_t_ha,trend_yield_t_ha,yield_gap_t_ha,recovered_gap_t_ha,recoverable_fraction,claim_sentence
00_baseline_v1_raw_yield_scaa,Barley,Kansas,2018,heat,heatwave_events_3d_30,1.6678,2.4195882946111062,0.7517882946111063,0.3707713333333329,0.49318582903067115,"In Kansas Barley 2018, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.371 t/ha (49.3%) of the 0.752 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Colorado,2018,drought,dry_days_2mm,1.7934,2.456548965517253,0.6631489655172529,0.3319499047619039,0.5005661201672608,"In Colorado Oats 2018, drought/dry-spell stress was the dominant modelled driver; moving dry_days_2mm toward feasible normal levels recovered 0.332 t/ha (50.1%) of the 0.663 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Iowa,2018,excess_rain,heavy_rain_days_25,2.2596,2.6796143543543423,0.4200143543543424,0.07643304761904887,0.18197722727011045,"In Iowa Oats 2018, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_25 toward feasible normal levels recovered 0.076 t/ha (18.2%) of the 0.420 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Minnesota,2018,drought,dry_spell_events_14d,2.1162,2.476209219219214,0.36000921921921414,0.16220590476190375,0.4505604192961918,"In Minnesota Oats 2018, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.162 t/ha (45.1%) of the 0.360 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Washington,2018,drought,max_dry_spell_1mm,1.6499,2.26680551724138,0.6169055172413802,0.32597314285714507,0.5284004336916955,"In Washington Oats 2018, drought/dry-spell stress was the dominant modelled driver; moving max_dry_spell_1mm toward feasible normal levels recovered 0.326 t/ha (52.8%) of the 0.617 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Illinois,2018,frost_cold,frost_days_0,4.4386,4.921745105105089,0.48314510510508857,0.19023271428571228,0.39373826263713235,"In Illinois Wheat 2018, frost/cold stress was the dominant modelled driver; moving frost_days_0 toward feasible normal levels recovered 0.190 t/ha (39.4%) of the 0.483 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Kansas,2019,drought,dry_spell_events_7d,1.7754,2.434093366655844,0.6586933666558441,0.29735242857142774,0.4514276955316437,"In Kansas Barley 2019, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_7d toward feasible normal levels recovered 0.297 t/ha (45.1%) of the 0.659 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Illinois,2019,heat,heatwave_events_3d_30,2.3314,2.8778210853710675,0.5464210853710676,0.14273247619047644,0.2612133389646716,"In Illinois Oats 2019, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.143 t/ha (26.1%) of the 0.546 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Iowa,2019,drought,dry_spell_events_7d,2.0803,2.697597996567985,0.6172979965679852,0.06128009523809559,0.09927149541841514,"In Iowa Oats 2019, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_7d toward feasible normal levels recovered 0.061 t/ha (9.9%) of the 0.617 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Illinois,2019,heat,season_tmax_mean,4.5058,4.992848078078055,0.48704807807805484,0.22707238095238133,0.46622169591230883,"In Illinois Wheat 2019, heat exposure was the dominant modelled driver; moving season_tmax_mean toward feasible normal levels recovered 0.227 t/ha (46.6%) of the 0.487 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Minnesota,2020,heat,season_tmean_mean,2.5286,3.5506695409695297,1.0220695409695297,0.16736209523809586,0.16374824660104542,"In Minnesota Barley 2020, heat exposure was the dominant modelled driver; moving season_tmean_mean toward feasible normal levels recovered 0.167 t/ha (16.4%) of the 1.022 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Minnesota,2020,radiation,radiation_mean,1.7597,2.242766403940877,0.48306640394087674,0.19897099999999956,0.4118916123679591,"In Minnesota Canola 2020, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.199 t/ha (41.2%) of the 0.483 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Illinois,2020,heat,heat_days_30,2.0803,2.901340068640053,0.8210400686400532,0.09067557142857118,0.11043988581308041,"In Illinois Oats 2020, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.091 t/ha (11.0%) of the 0.821 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Colorado,2020,excess_rain,heavy_rain_days_10,1.8158,2.4518798369798365,0.6360798369798364,0.204090333333333,0.32085647346152657,"In Colorado Wheat 2020, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_10 toward feasible normal levels recovered 0.204 t/ha (32.1%) of the 0.636 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Illinois,2020,heat,season_tmax_mean,4.5731,5.063951051051021,0.49085105105102045,0.1934542857142807,0.39412014153795205,"In Illinois Wheat 2020, heat exposure was the dominant modelled driver; moving season_tmax_mean toward feasible normal levels recovered 0.193 t/ha (39.4%) of the 0.491 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Minnesota,2020,radiation,radiation_mean,3.5643,4.0596839768339805,0.4953839768339807,0.12601666666666442,0.25438179787735987,"In Minnesota Wheat 2020, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.126 t/ha (25.4%) of the 0.495 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Colorado,2021,excess_rain,max_1day_rain,5.9719,7.313027138567122,1.3411271385671224,0.23218542857142485,0.1731270823581236,"In Colorado Barley 2021, excess rainfall or wetness was the dominant modelled driver; moving max_1day_rain toward feasible normal levels recovered 0.232 t/ha (17.3%) of the 1.341 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Minnesota,2021,heat,season_tmean_mean,2.959,3.572294882024877,0.6132948820248769,0.19536261904761784,0.31854597971305654,"In Minnesota Barley 2021, heat exposure was the dominant modelled driver; moving season_tmean_mean toward feasible normal levels recovered 0.195 t/ha (31.9%) of the 0.613 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Montana,2021,drought,hot_dry_days_30_1mm,2.0444,2.836753487773485,0.792353487773485,0.21397395238095157,0.2700486029060323,"In Montana Barley 2021, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.214 t/ha (27.0%) of the 0.792 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,North Dakota,2021,drought,hot_dry_days_30_1mm,2.7438,3.654919034749028,0.9111190347490283,0.2730955238095243,0.299736382836903,"In North Dakota Barley 2021, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.273 t/ha (30.0%) of the 0.911 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,South Dakota,2021,heat,heatwave_events_3d_30,1.076,2.481431303617681,1.4054313036176809,0.3189680476190504,0.22695385167386253,"In South Dakota Barley 2021, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.319 t/ha (22.7%) of the 1.405 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Washington,2021,frost_cold,season_tmin_mean,2.0444,3.4937807722007665,1.4493807722007666,0.12871066666666747,0.08880390104198141,"In Washington Barley 2021, frost/cold stress was the dominant modelled driver; moving season_tmin_mean toward feasible normal levels recovered 0.129 t/ha (8.9%) of the 1.449 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Minnesota,2021,drought,hot_dry_days_30_1mm,1.9054,2.2847561576354565,0.3793561576354565,0.23588609523809725,0.6218064225143611,"In Minnesota Canola 2021, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.236 t/ha (62.2%) of the 0.379 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Montana,2021,heat,heatwave_events_3d_30,1.0088,1.4582215506715492,0.4494215506715493,0.33047733333333507,0.7353393108085682,"In Montana Canola 2021, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.330 t/ha (73.5%) of the 0.449 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,North Dakota,2021,drought,hot_dry_days_30_1mm,1.5019,2.024302436974793,0.5224024369747928,0.20787942857142847,0.3979296685047033,"In North Dakota Canola 2021, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.208 t/ha (39.8%) of the 0.522 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Washington,2021,drought,hot_dry_days_30_1mm,1.2329,1.8780488095238044,0.6451488095238043,0.13935438095238178,0.21600346911473295,"In Washington Canola 2021, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.139 t/ha (21.6%) of the 0.645 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Minnesota,2021,drought,dry_spell_events_14d,2.0444,2.530687250107249,0.48628725010724905,0.1585019523809503,0.32594305597359013,"In Minnesota Oats 2021, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.159 t/ha (32.6%) of the 0.486 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Montana,2021,heat,season_tmean_mean,1.2554,1.6294996181896195,0.37409961818961945,0.3557973324753383,0.9510764384020186,"In Montana Oats 2021, heat exposure was the dominant modelled driver; moving season_tmean_mean toward feasible normal levels recovered 0.356 t/ha (95.1%) of the 0.374 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,North Dakota,2021,excess_rain,wet_days_1mm,1.7216,2.586443903903892,0.8648439039038918,0.23337047619047557,0.2698411529954075,"In North Dakota Oats 2021, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.233 t/ha (27.0%) of the 0.865 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,South Dakota,2021,heat,heat_days_40,2.4031,2.892177456027447,0.48907745602744734,0.05953238095238156,0.12172382966889515,"In South Dakota Oats 2021, heat exposure was the dominant modelled driver; moving heat_days_40 toward feasible normal levels recovered 0.060 t/ha (12.2%) of the 0.489 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Minnesota,2021,drought,dry_spell_events_14d,3.228,4.116680694980701,0.8886806949807009,0.2911945238095255,0.3276705856830267,"In Minnesota Wheat 2021, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.291 t/ha (32.8%) of the 0.889 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Montana,2021,drought,hot_dry_days_30_1mm,1.493,2.3661455298155296,0.8731455298155295,0.2049186190476197,0.23469010840714388,"In Montana Wheat 2021, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.205 t/ha (23.5%) of the 0.873 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,North Dakota,2021,drought,hot_dry_days_30_1mm,2.1655,3.126483856713847,0.9609838567138467,0.21441409523809393,0.22311935183937254,"In North Dakota Wheat 2021, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.214 t/ha (22.3%) of the 0.961 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,South Dakota,2021,heat,heat_days_30,2.2865,3.25163422994423,0.9651342299442298,0.09562547619047594,0.09907997584543411,"In South Dakota Wheat 2021, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.096 t/ha (9.9%) of the 0.965 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Washington,2021,drought,dry_spell_events_7d,2.6295,4.160379236379226,1.530879236379226,0.05897890476190466,0.03852616415478937,"In Washington Wheat 2021, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_7d toward feasible normal levels recovered 0.059 t/ha (3.9%) of the 1.531 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Colorado,2022,heat,season_tmean_mean,5.9719,7.389565774345755,1.417665774345755,0.20174999999999607,0.14231139923872577,"In Colorado Barley 2022, heat exposure was the dominant modelled driver; moving season_tmean_mean toward feasible normal levels recovered 0.202 t/ha (14.2%) of the 1.418 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Kansas,2022,drought,dry_spell_events_14d,1.8292,2.4776085827900616,0.6484085827900616,0.38299423809523736,0.59066805754982,"In Kansas Barley 2022, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.383 t/ha (59.1%) of the 0.648 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Montana,2022,drought,hot_dry_days_30_1mm,2.2058,2.846738314028311,0.6409383140283111,0.22859666666666856,0.3566593877497096,"In Montana Barley 2022, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.229 t/ha (35.7%) of the 0.641 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Kansas,2022,heat,heat_days_30,0.7734,1.3450090909090875,0.5716090909090875,0.2564672857142878,0.44867600916983674,"In Kansas Canola 2022, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.256 t/ha (44.9%) of the 0.572 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Oklahoma,2022,drought,dry_spell_events_14d,0.7846,1.3464651960784333,0.5618651960784333,0.12497661904762,0.22243167919974519,"In Oklahoma Canola 2022, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.125 t/ha (22.2%) of the 0.562 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Kansas,2022,excess_rain,max_7day_rain,1.4706,1.9477434834834817,0.4771434834834818,0.2312919999999985,0.4847430762574914,"In Kansas Oats 2022, excess rainfall or wetness was the dominant modelled driver; moving max_7day_rain toward feasible normal levels recovered 0.231 t/ha (48.5%) of the 0.477 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Minnesota,2022,frost_cold,frost_events_2d,2.1879,2.548846593736592,0.3609465937365921,0.12643995238095224,0.35030099902597855,"In Minnesota Oats 2022, frost/cold stress was the dominant modelled driver; moving frost_events_2d toward feasible normal levels recovered 0.126 t/ha (35.0%) of the 0.361 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Nebraska,2022,heat,season_tmax_mean,1.8292,2.231432436722436,0.4022324367224359,0.08331204761904763,0.2071241402058727,"In Nebraska Oats 2022, heat exposure was the dominant modelled driver; moving season_tmax_mean toward feasible normal levels recovered 0.083 t/ha (20.7%) of the 0.402 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Oklahoma,2022,drought,dry_spell_events_14d,0.7173,1.512370618792973,0.795070618792973,0.348118476190476,0.4378459824348281,"In Oklahoma Oats 2022, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.348 t/ha (43.8%) of the 0.795 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Colorado,2022,excess_rain,wet_days_1mm,1.6813,2.470025499785498,0.788725499785498,0.10247476190476253,0.12992449455815944,"In Colorado Wheat 2022, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.102 t/ha (13.0%) of the 0.789 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Kansas,2022,radiation,radiation_mean,2.4883,2.9525582625482656,0.4642582625482654,0.36883052380952325,0.7944511784993352,"In Kansas Wheat 2022, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.369 t/ha (79.4%) of the 0.464 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Montana,2022,heat,heatwave_events_3d_30,1.9032,2.376816392106392,0.47361639210639206,0.23806185714285874,0.502646996832367,"In Montana Wheat 2022, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.238 t/ha (50.3%) of the 0.474 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Nebraska,2022,radiation,radiation_mean,2.152,3.144310051480048,0.992310051480048,0.4236549523809505,0.42693808427019525,"In Nebraska Wheat 2022, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.424 t/ha (42.7%) of the 0.992 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Kansas,2023,excess_rain,max_1day_rain,1.5602,2.492113654834803,0.931913654834803,0.3522890952380964,0.3780276138356889,"In Kansas Barley 2023, excess rainfall or wetness was the dominant modelled driver; moving max_1day_rain toward feasible normal levels recovered 0.352 t/ha (37.8%) of the 0.932 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Washington,2023,heat,max_consecutive_heat_days_30,2.8514,3.510122368082365,0.6587223680823651,0.2523923809523793,0.38315441099583364,"In Washington Barley 2023, heat exposure was the dominant modelled driver; moving max_consecutive_heat_days_30 toward feasible normal levels recovered 0.252 t/ha (38.3%) of the 0.659 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Kansas,2023,heat,growing_degree_days_base5,0.6725,1.3039151515151417,0.6314151515151417,0.17772290476190866,0.28146759597935744,"In Kansas Canola 2023, heat exposure was the dominant modelled driver; moving growing_degree_days_base5 toward feasible normal levels recovered 0.178 t/ha (28.1%) of the 0.631 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Oklahoma,2023,heat,heat_days_40,0.8967,1.3451735294117673,0.4484735294117672,0.09004319047619178,0.200777046070691,"In Oklahoma Canola 2023, heat exposure was the dominant modelled driver; moving heat_days_40 toward feasible normal levels recovered 0.090 t/ha (20.1%) of the 0.448 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Montana,2023,heat,max_consecutive_heat_days_35,1.3271,1.6090596439296476,0.2819596439296477,0.2711140248820267,0.9615348533695585,"In Montana Oats 2023, heat exposure was the dominant modelled driver; moving max_consecutive_heat_days_35 toward feasible normal levels recovered 0.271 t/ha (96.2%) of the 0.282 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,South Dakota,2023,radiation,radiation_sum,2.6542,2.954449013299005,0.300249013299005,0.04848628571428469,0.1614869110860301,"In South Dakota Oats 2023, radiation anomaly was the dominant modelled driver; moving radiation_sum toward feasible normal levels recovered 0.048 t/ha (16.1%) of the 0.300 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Kansas,2023,radiation,radiation_mean,2.3538,2.9704059588159595,0.6166059588159594,0.5678119047619052,0.9208667166503691,"In Kansas Wheat 2023, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.568 t/ha (92.1%) of the 0.617 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Washington,2023,excess_rain,wet_days_1mm,3.3962,4.178225954525948,0.7820259545259485,0.5521309047619032,0.7060263173702412,"In Washington Wheat 2023, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.552 t/ha (70.6%) of the 0.782 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Montana,2024,heat,max_consecutive_heat_days_35,1.1836,1.598839656799658,0.4152396567996579,0.24771061904762057,0.5965485593471009,"In Montana Oats 2024, heat exposure was the dominant modelled driver; moving max_consecutive_heat_days_35 toward feasible normal levels recovered 0.248 t/ha (59.7%) of the 0.415 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Colorado,2025,drought,rain_sum,6.7789,7.619181681681653,0.8402816816816525,0.08490152380952581,0.10103936056253508,"In Colorado Barley 2025, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.085 t/ha (10.1%) of the 0.840 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Washington,2025,radiation,radiation_mean,2.6362,3.526463963963961,0.8902639639639607,0.4011947142857135,0.45064692105402854,"In Washington Barley 2025, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.401 t/ha (45.1%) of the 0.890 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Nebraska,2025,heat,heat_days_35,1.7934,2.248478228228228,0.45507822822822774,0.18406604761904832,0.4044712231909648,"In Nebraska Oats 2025, heat exposure was the dominant modelled driver; moving heat_days_35 toward feasible normal levels recovered 0.184 t/ha (40.4%) of the 0.455 t/ha detrended yield shortfall."
