country,region,crop,year,window,season_days,rain_sum,rain_mean,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,dry_spell_events_7d,dry_spell_events_14d,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,season_tmax_mean,season_tmin_mean,season_tmean_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,hot_dry_days_30_1mm,frost_days_0,cold_days_5,min_tmin,frost_events_2d,radiation_sum,radiation_mean,rain_sum_early,heat_days_35_early,frost_days_0_early,radiation_sum_early,max_3day_rain_early,rain_sum_mid,heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,max_3day_rain_mid,rain_sum_late,heat_days_35_late,frost_days_0_late,radiation_sum_late,max_3day_rain_late,lat,lon,yield_t_ha,trend_yield_t_ha,trend_residual_t_ha,trend_residual_z,is_low_yield_anomaly
United States,South Dakota,Oats,2006,spring,183.0,289.23,1.58,123.0,144.0,12.0,5.0,0.0,8.0,0.0,0.0,0.0,15.4,37.83,45.07,60.0,27.462,13.227,20.345,2808.065,80.0,34.0,5.0,22.0,9.0,8.0,3.0,382.57,111.21,54.0,4.0,23.0,-2.94,1.0,3838.42,20.975,55.51,2.0,4.0,1267.54,12.67,60.39,24.0,0.0,1506.83,10.77,173.33,8.0,0.0,1064.05,37.83,44.5,-100.0,2.0444,2.425140776490764,-0.380740776490764,-1.2985282510541138,True
United States,Texas,Oats,2006,spring,183.0,333.89,1.825,143.0,150.0,20.0,7.0,5.0,11.0,4.0,4.0,0.0,29.69,56.42,78.41,40.0,33.252,19.868,26.56,3945.49,140.0,67.0,1.0,68.0,14.0,8.0,11.0,696.72,165.5,117.0,0.0,0.0,8.81,0.0,4376.54,23.916,166.49,6.0,0.0,1467.8,56.42,88.48,34.0,0.0,1587.82,41.05,78.92,27.0,0.0,1320.92,22.73,31.0,-99.0,1.3271,1.6211435735735709,-0.2940435735735709,-1.6116823357651577,True
United States,Colorado,Wheat,2006,winter,303.0,233.64,0.771,240.0,276.0,20.0,14.0,1.0,2.0,0.0,0.0,0.0,16.55,30.14,31.83,63.0,10.325,-4.71,2.807,812.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,260.0,-26.99,7.0,4964.84,16.386,104.34,0.0,66.0,1399.92,30.14,65.74,0.0,101.0,1194.76,9.11,63.56,0.0,51.0,2370.16,8.43,39.0,-105.5,1.4526,2.324860197340195,-0.8722601973401951,-1.95506683742827,True
United States,Kansas,Wheat,2006,winter,303.0,394.2,1.301,244.0,257.0,50.0,12.0,5.0,10.0,3.0,2.0,0.0,26.33,30.86,53.76,59.0,19.206,5.83,12.518,2644.775,60.0,14.0,0.0,12.0,3.0,10.0,1.0,213.18,23.04,45.0,94.0,157.0,-15.23,11.0,4757.89,15.703,104.66,1.0,21.0,1356.82,22.19,45.13,0.0,67.0,1111.12,29.62,244.41,13.0,6.0,2289.95,30.86,38.5,-98.0,2.152,2.6669951222651207,-0.5149951222651206,-1.126888736048148,True
United States,North Dakota,Wheat,2006,spring,183.0,284.61,1.555,135.0,149.0,21.0,5.0,3.0,10.0,1.0,1.0,0.0,26.48,27.78,39.24,48.0,24.435,10.443,17.439,2284.68,45.0,10.0,0.0,10.0,3.0,5.0,1.0,139.3,19.22,33.0,15.0,36.0,-6.31,5.0,3758.45,20.538,77.15,0.0,14.0,1204.65,23.65,97.97,9.0,0.0,1487.56,17.98,109.49,1.0,1.0,1066.24,27.78,47.5,-100.5,2.0377,2.5244801887601795,-0.4867801887601795,-1.3414775622333281,True
United States,Oklahoma,Wheat,2006,winter,303.0,414.29,1.367,256.0,268.0,46.0,14.0,7.0,14.0,5.0,5.0,0.0,34.95,59.91,76.98,47.0,22.281,8.824,15.553,3347.295,79.0,24.0,0.0,15.0,9.0,9.0,3.0,318.58,41.94,69.0,57.0,113.0,-13.24,8.0,5165.91,17.049,114.67,1.0,16.0,1554.22,50.46,69.67,0.0,37.0,1225.18,46.95,229.95,23.0,4.0,2386.51,59.91,35.5,-97.5,1.614,2.07081233376233,-0.45681233376232977,-1.1263918557509331,True
United States,South Dakota,Wheat,2006,spring,183.0,289.23,1.58,123.0,144.0,12.0,5.0,0.0,8.0,0.0,0.0,0.0,15.4,37.83,45.07,60.0,27.462,13.227,20.345,2808.065,80.0,34.0,5.0,22.0,9.0,8.0,3.0,382.57,111.21,54.0,4.0,23.0,-2.94,1.0,3838.42,20.975,55.51,2.0,4.0,1267.54,12.67,60.39,24.0,0.0,1506.83,10.77,173.33,8.0,0.0,1064.05,37.83,44.5,-100.0,2.1924,2.6963431102531104,-0.5039431102531102,-1.3483086757750555,True
United States,Texas,Wheat,2006,winter,303.0,436.51,1.441,246.0,261.0,38.0,14.0,6.0,15.0,6.0,4.0,0.0,29.69,56.42,78.41,57.0,26.206,11.913,19.06,4289.485,104.0,38.0,3.0,19.0,14.0,10.0,3.0,446.41,84.76,90.0,16.0,71.0,-7.65,3.0,5424.88,17.904,67.68,18.0,7.0,1643.08,15.75,104.58,0.0,8.0,1332.81,34.6,264.25,20.0,1.0,2448.99,56.42,31.0,-99.0,1.614,2.074245555555553,-0.4602455555555529,-1.989053487873677,True
United States,North Dakota,Canola,2007,spring,183.0,467.88,2.557,127.0,142.0,11.0,6.0,0.0,13.0,8.0,3.0,0.0,41.78,59.44,91.3,56.0,22.854,9.457,16.156,2146.215,30.0,6.0,1.0,6.0,3.0,4.0,1.0,92.29,18.32,25.0,16.0,41.0,-14.23,1.0,3677.03,20.093,231.98,0.0,16.0,1159.21,59.44,142.87,6.0,0.0,1468.6,41.72,93.03,0.0,0.0,1049.22,29.71,47.5,-100.5,1.3786,1.7255859663865607,-0.34698596638656065,-1.8072608500451437,True
United States,Colorado,Oats,2007,spring,183.0,332.82,1.819,103.0,128.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,16.57,24.07,40.22,80.0,19.898,3.938,11.918,1369.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47,0.0,1.0,49.0,94.0,-12.18,6.0,3876.76,21.184,115.94,0.0,42.0,1231.03,24.07,105.83,0.0,3.0,1442.18,21.61,111.05,0.0,4.0,1203.55,22.08,39.0,-105.5,1.9727,2.3164122167487804,-0.3437122167487805,-1.2858712823102347,True
United States,Illinois,Oats,2007,spring,183.0,429.14,2.345,123.0,141.0,15.0,7.0,1.0,11.0,3.0,3.0,0.0,31.9,57.13,73.5,60.0,26.219,14.325,20.272,2833.11,47.0,7.0,0.0,17.0,2.0,6.0,0.0,132.94,8.37,37.0,13.0,18.0,-6.56,2.0,3733.58,20.402,148.58,0.0,13.0,1150.58,41.16,178.27,0.0,0.0,1414.73,57.13,102.29,7.0,0.0,1168.27,24.64,40.0,-89.0,2.2238,2.59559328614327,-0.3717932861432698,-1.1982780583807555,True
United States,Oklahoma,Oats,2007,spring,183.0,989.77,5.409,102.0,115.0,15.0,5.0,1.0,32.0,15.0,14.0,2.0,68.24,136.46,143.97,81.0,26.897,17.358,22.127,3138.525,44.0,2.0,0.0,15.0,2.0,5.0,0.0,77.43,1.11,38.0,4.0,12.0,-2.44,1.0,3639.3,19.887,310.11,0.0,4.0,1093.57,102.17,464.58,0.0,0.0,1298.59,84.04,215.08,2.0,0.0,1247.14,136.46,35.5,-97.5,1.1119,1.4218895645530942,-0.3099895645530941,-1.3424274924692048,True
United States,Texas,Oats,2007,spring,183.0,785.57,4.293,105.0,115.0,15.0,4.0,1.0,27.0,11.0,6.0,1.0,57.42,106.44,135.64,78.0,28.286,18.706,23.496,3387.35,66.0,0.0,0.0,13.0,0.0,7.0,0.0,87.27,0.0,54.0,1.0,4.0,-0.94,0.0,3694.77,20.19,264.92,0.0,1.0,1137.25,89.29,390.59,0.0,0.0,1283.35,106.44,130.06,0.0,0.0,1274.17,51.25,31.0,-99.0,1.4347,1.6283626726726688,-0.19366267267266868,-1.0614845441113354,True
United States,Washington,Oats,2007,spring,183.0,153.37,0.838,142.0,160.0,38.0,4.0,2.0,2.0,0.0,0.0,0.0,12.86,18.49,18.9,41.0,18.516,5.575,12.045,1353.21,6.0,0.0,0.0,5.0,0.0,1.0,0.0,7.25,0.0,5.0,28.0,84.0,-6.74,5.0,3761.03,20.552,68.87,0.0,27.0,1206.27,18.49,51.24,0.0,0.0,1420.65,11.3,33.26,0.0,1.0,1134.11,16.5,47.4,-120.7,1.7934,2.402076798029558,-0.608676798029558,-1.3782157157090438,True
United States,Illinois,Wheat,2007,winter,303.0,789.87,2.607,210.0,229.0,16.0,10.0,2.0,28.0,7.0,5.0,0.0,39.25,81.3,81.43,93.0,14.284,3.429,8.856,1999.745,10.0,0.0,0.0,4.0,0.0,2.0,0.0,11.76,0.0,9.0,125.0,161.0,-25.92,16.0,3864.22,12.753,267.7,0.0,33.0,1068.54,81.3,213.87,0.0,79.0,873.64,44.39,308.3,0.0,13.0,1922.04,57.13,40.0,-89.0,3.6988,4.139612402402378,-0.44081240240237785,-1.0319680644889118,True
United States,Kansas,Wheat,2007,winter,303.0,784.41,2.589,218.0,242.0,33.0,10.0,3.0,23.0,9.0,8.0,1.0,71.32,96.41,113.28,85.0,16.365,4.6,10.483,2187.04,8.0,1.0,0.0,3.0,1.0,2.0,0.0,19.17,0.44,6.0,110.0,156.0,-17.78,13.0,4335.85,14.31,105.26,1.0,28.0,1318.79,25.11,156.23,0.0,74.0,1081.27,36.69,522.92,0.0,8.0,1935.79,96.41,38.5,-98.0,2.2193,2.6848428185328217,-0.46554281853282165,-1.0186794702934505,True
United States,North Dakota,Oats,2008,spring,183.0,397.81,2.174,120.0,140.0,14.0,5.0,1.0,13.0,2.0,1.0,0.0,48.1,54.36,75.62,63.0,21.937,8.585,15.261,1919.965,23.0,0.0,0.0,5.0,0.0,1.0,0.0,40.82,0.0,16.0,26.0,52.0,-5.02,5.0,3736.33,20.417,73.15,0.0,26.0,1206.69,20.51,206.38,0.0,0.0,1436.09,54.36,118.28,0.0,0.0,1093.55,22.53,47.5,-100.5,1.8292,2.250635165165157,-0.4214351651651571,-1.126550706745753,True
United States,Illinois,Oats,2009,spring,183.0,733.35,4.007,105.0,119.0,13.0,5.0,0.0,28.0,8.0,5.0,0.0,32.25,75.04,85.95,78.0,23.258,12.998,18.128,2407.81,10.0,0.0,0.0,7.0,0.0,1.0,0.0,9.51,0.0,7.0,8.0,22.0,-3.27,2.0,3447.39,18.838,303.22,0.0,8.0,1122.82,75.04,258.37,0.0,0.0,1269.61,51.6,171.76,0.0,0.0,1054.96,35.55,40.0,-89.0,2.3314,2.642631252681241,-0.3112312526812411,-1.0030885308310156,True
United States,Illinois,Wheat,2009,winter,303.0,1073.24,3.542,200.0,223.0,13.0,12.0,0.0,36.0,15.0,9.0,2.0,89.45,136.1,156.83,103.0,13.233,2.727,7.98,1849.06,10.0,0.0,0.0,7.0,0.0,1.0,0.0,9.13,0.0,7.0,131.0,171.0,-23.36,10.0,3914.54,12.919,355.43,0.0,32.0,1108.77,136.1,214.05,0.0,88.0,936.49,35.34,503.76,0.0,11.0,1869.28,75.04,40.0,-89.0,3.7661,4.281818348348338,-0.5157183483483383,-1.2073273412136243,True
United States,Oklahoma,Wheat,2009,winter,303.0,525.78,1.735,231.0,248.0,29.0,9.0,4.0,17.0,2.0,2.0,0.0,38.28,56.86,86.66,72.0,19.96,7.149,13.554,2839.635,37.0,12.0,0.0,17.0,8.0,2.0,1.0,131.05,28.73,26.0,84.0,133.0,-12.49,16.0,4854.61,16.022,137.47,0.0,15.0,1485.83,25.9,70.83,0.0,65.0,1266.32,29.56,317.48,12.0,4.0,2102.46,56.86,35.5,-97.5,1.4795,2.1043432217932185,-0.6248432217932185,-1.5407165352834753,True
United States,Texas,Wheat,2009,winter,303.0,461.27,1.522,252.0,261.0,27.0,11.0,7.0,15.0,4.0,4.0,1.0,59.57,83.11,94.73,51.0,25.312,10.984,18.148,4002.96,83.0,22.0,3.0,26.0,18.0,7.0,1.0,303.78,56.46,70.0,23.0,87.0,-5.54,7.0,5343.25,17.634,93.01,2.0,4.0,1666.41,34.64,127.01,0.0,19.0,1415.85,83.11,241.25,20.0,0.0,2260.99,61.83,31.0,-99.0,1.6813,2.091565555555553,-0.4102655555555528,-1.7730538065645824,True
United States,Illinois,Oats,2010,spring,183.0,791.89,4.327,103.0,117.0,13.0,3.0,0.0,28.0,12.0,8.0,0.0,47.21,69.53,99.83,80.0,25.68,15.315,20.498,2836.1,23.0,0.0,0.0,6.0,0.0,2.0,0.0,27.03,0.0,8.0,0.0,11.0,1.23,0.0,3749.09,20.487,219.98,0.0,0.0,1190.82,40.64,358.27,0.0,0.0,1372.66,69.53,213.64,0.0,0.0,1185.61,67.66,40.0,-89.0,2.3314,2.6661502359502194,-0.33475023595021947,-1.0788894736048473,True
United States,Iowa,Oats,2010,spring,183.0,1002.74,5.479,93.0,105.0,7.0,1.0,0.0,35.0,14.0,9.0,0.0,47.22,120.99,133.84,90.0,24.395,13.616,19.006,2563.01,16.0,0.0,0.0,6.0,0.0,1.0,0.0,17.36,0.0,3.0,1.0,15.0,-0.49,0.0,3670.63,20.058,191.45,0.0,1.0,1187.04,53.13,477.14,0.0,0.0,1358.37,72.93,334.15,0.0,0.0,1125.22,120.99,42.0,-93.5,2.2238,2.5357452166452106,-0.31194521664521035,-1.048523080755503,True
United States,Oklahoma,Oats,2010,spring,183.0,578.57,3.162,122.0,130.0,17.0,6.0,1.0,18.0,6.0,3.0,1.0,63.24,91.88,97.01,61.0,30.47,18.877,24.674,3600.27,111.0,38.0,7.0,45.0,10.0,8.0,6.0,456.4,99.02,80.0,0.0,5.0,1.85,0.0,4082.17,22.307,191.47,0.0,0.0,1265.72,44.56,255.52,15.0,0.0,1481.79,91.88,131.58,23.0,0.0,1334.66,53.79,35.5,-97.5,1.1836,1.4399857754010696,-0.25638577540106966,-1.1102932257498,True
United States,Illinois,Wheat,2010,winter,303.0,1116.55,3.685,182.0,207.0,13.0,6.0,0.0,42.0,16.0,10.0,0.0,46.06,70.25,99.83,121.0,13.318,3.801,8.56,1918.325,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.78,0.0,1.0,109.0,168.0,-20.36,7.0,3868.15,12.766,434.1,0.0,20.0,1009.3,70.25,199.46,0.0,83.0,830.78,59.88,482.99,0.0,6.0,2028.07,66.98,40.0,-89.0,3.8333,4.352921321321304,-0.5196213213213041,-1.2164644331890617,True
United States,Kansas,Barley,2011,spring,183.0,352.86,1.928,132.0,146.0,15.0,8.0,1.0,12.0,3.0,2.0,0.0,30.89,44.61,80.2,51.0,31.122,16.43,23.776,3436.635,106.0,69.0,30.0,49.0,25.0,7.0,9.0,745.34,311.56,75.0,1.0,10.0,-1.12,0.0,4070.36,22.242,133.89,4.0,1.0,1242.86,44.61,96.92,43.0,0.0,1569.55,20.9,122.05,22.0,0.0,1257.95,39.15,38.5,-98.0,1.5602,2.3180527902979335,-0.7578527902979335,-1.3126523156557284,True
United States,Minnesota,Barley,2011,spring,183.0,585.2,3.198,108.0,125.0,14.0,2.0,1.0,22.0,4.0,1.0,0.0,26.54,56.37,63.59,75.0,20.677,9.882,15.279,1926.935,8.0,0.0,0.0,2.0,0.0,0.0,0.0,8.57,0.0,3.0,21.0,50.0,-3.91,4.0,3330.4,18.199,210.56,0.0,21.0,1023.62,56.37,247.08,0.0,0.0,1279.2,32.23,127.56,0.0,0.0,1027.58,31.18,46.0,-94.0,2.7438,3.356041471471464,-0.6122414714714641,-1.1912865378558797,True
United States,North Dakota,Barley,2011,spring,183.0,513.23,2.805,103.0,121.0,14.0,3.0,1.0,14.0,6.0,1.0,0.0,29.08,54.41,64.96,80.0,20.93,8.794,14.862,1869.645,12.0,0.0,0.0,2.0,0.0,0.0,0.0,19.97,0.0,6.0,20.0,54.0,-7.17,3.0,3530.48,19.292,161.97,0.0,20.0,1041.49,36.49,232.6,0.0,0.0,1357.62,54.41,118.66,0.0,0.0,1131.37,35.29,47.5,-100.5,2.5286,3.31214567567568,-0.78354567567568,-2.1888746498504865,True
United States,South Dakota,Barley,2011,spring,183.0,543.68,2.971,111.0,125.0,13.0,4.0,0.0,15.0,5.0,4.0,1.0,59.9,109.72,125.77,72.0,24.006,11.161,17.583,2337.545,47.0,12.0,1.0,14.0,4.0,6.0,2.0,155.91,23.29,31.0,15.0,42.0,-9.23,3.0,3745.19,20.466,182.65,0.0,15.0,1079.61,39.93,277.1,8.0,0.0,1438.86,109.72,83.93,4.0,0.0,1226.72,19.5,44.5,-100.0,1.7754,2.4609163282927105,-0.6855163282927104,-1.4515358091155612,True
United States,Kansas,Oats,2011,spring,183.0,352.86,1.928,132.0,146.0,15.0,8.0,1.0,12.0,3.0,2.0,0.0,30.89,44.61,80.2,51.0,31.122,16.43,23.776,3436.635,106.0,69.0,30.0,49.0,25.0,7.0,9.0,745.34,311.56,75.0,1.0,10.0,-1.12,0.0,4070.36,22.242,133.89,4.0,1.0,1242.86,44.61,96.92,43.0,0.0,1569.55,20.9,122.05,22.0,0.0,1257.95,39.15,38.5,-98.0,1.363,1.866915285285284,-0.503915285285284,-1.7012833016757165,True
United States,Minnesota,Oats,2011,spring,183.0,585.2,3.198,108.0,125.0,14.0,2.0,1.0,22.0,4.0,1.0,0.0,26.54,56.37,63.59,75.0,20.677,9.882,15.279,1926.935,8.0,0.0,0.0,2.0,0.0,0.0,0.0,8.57,0.0,3.0,21.0,50.0,-3.91,4.0,3330.4,18.199,210.56,0.0,21.0,1023.62,56.37,247.08,0.0,0.0,1279.2,32.23,127.56,0.0,0.0,1027.58,31.18,46.0,-94.0,1.9368,2.349093813813809,-0.41229381381380903,-1.351699966932948,True
United States,North Dakota,Oats,2011,spring,183.0,513.23,2.805,103.0,121.0,14.0,3.0,1.0,14.0,6.0,1.0,0.0,29.08,54.41,64.96,80.0,20.93,8.794,14.862,1869.645,12.0,0.0,0.0,2.0,0.0,0.0,0.0,19.97,0.0,6.0,20.0,54.0,-7.17,3.0,3530.48,19.292,161.97,0.0,20.0,1041.49,36.49,232.6,0.0,0.0,1357.62,54.41,118.66,0.0,0.0,1131.37,35.29,47.5,-100.5,1.8651,2.328129489489477,-0.4630294894894771,-1.2377377156556795,True
United States,South Dakota,Oats,2011,spring,183.0,543.68,2.971,111.0,125.0,13.0,4.0,0.0,15.0,5.0,4.0,1.0,59.9,109.72,125.77,72.0,24.006,11.161,17.583,2337.545,47.0,12.0,1.0,14.0,4.0,6.0,2.0,155.91,23.29,31.0,15.0,42.0,-9.23,3.0,3745.19,20.466,182.65,0.0,15.0,1079.61,39.93,277.1,8.0,0.0,1438.86,109.72,83.93,4.0,0.0,1226.72,19.5,44.5,-100.0,2.0086,2.5808196696696584,-0.5722196696696584,-1.9515729671075277,True
United States,Texas,Oats,2011,spring,183.0,134.58,0.735,162.0,166.0,34.0,10.0,4.0,2.0,1.0,1.0,0.0,27.4,37.11,37.22,21.0,36.193,20.912,28.553,4310.12,161.0,126.0,39.0,123.0,50.0,6.0,8.0,1202.44,479.41,145.0,0.0,1.0,4.3,0.0,4547.98,24.852,82.38,21.0,0.0,1439.87,37.11,26.27,59.0,0.0,1685.4,21.93,25.93,46.0,0.0,1422.71,8.62,31.0,-99.0,1.2554,1.6572390690690657,-0.40183906906906564,-2.2025202644902793,True
United States,Iowa,Wheat,2011,winter,303.0,624.07,2.06,229.0,245.0,16.0,13.0,5.0,25.0,6.0,3.0,0.0,34.69,58.99,83.45,74.0,11.291,0.615,5.953,1534.63,6.0,0.0,0.0,3.0,0.0,1.0,0.0,10.38,0.0,5.0,151.0,199.0,-24.96,11.0,3816.97,12.597,167.32,0.0,35.0,1152.29,46.74,77.68,0.0,96.0,832.85,11.1,379.07,0.0,20.0,1831.83,58.99,42.0,-93.5,3.0263,3.602810000000005,-0.5765100000000052,-1.1937520433894302,True
United States,North Dakota,Wheat,2011,spring,183.0,513.23,2.805,103.0,121.0,14.0,3.0,1.0,14.0,6.0,1.0,0.0,29.08,54.41,64.96,80.0,20.93,8.794,14.862,1869.645,12.0,0.0,0.0,2.0,0.0,0.0,0.0,19.97,0.0,6.0,20.0,54.0,-7.17,3.0,3530.48,19.292,161.97,0.0,20.0,1041.49,36.49,232.6,0.0,0.0,1357.62,54.41,118.66,0.0,0.0,1131.37,35.29,47.5,-100.5,2.0377,2.725148078078064,-0.6874480780780639,-1.8944817255011241,True
United States,Oklahoma,Wheat,2011,winter,303.0,451.43,1.49,252.0,265.0,39.0,13.0,7.0,13.0,6.0,3.0,0.0,48.37,67.1,91.25,51.0,21.399,7.849,14.624,3209.315,78.0,34.0,9.0,35.0,19.0,7.0,3.0,358.97,113.41,61.0,78.0,130.0,-14.81,11.0,5071.27,16.737,173.78,2.0,12.0,1534.66,53.79,57.87,0.0,66.0,1229.2,17.69,219.78,32.0,0.0,2307.41,67.1,35.5,-97.5,1.5468,2.1266971471471443,-0.5798971471471444,-1.4298900783611201,True
United States,Texas,Wheat,2011,winter,303.0,384.05,1.267,261.0,272.0,50.0,14.0,6.0,7.0,4.0,4.0,1.0,85.75,128.98,147.21,42.0,26.039,11.066,18.552,4184.175,107.0,50.0,8.0,45.0,25.0,9.0,5.0,506.02,141.9,89.0,33.0,85.0,-9.76,6.0,5559.59,18.348,187.44,1.0,2.0,1684.59,128.98,91.11,0.0,31.0,1390.11,36.36,105.5,49.0,0.0,2484.89,37.11,31.0,-99.0,1.6813,2.1031122222222205,-0.4218122222222205,-1.822955293563033,True
United States,South Dakota,Barley,2012,spring,183.0,275.56,1.506,133.0,147.0,26.0,6.0,1.0,5.0,2.0,2.0,0.0,29.4,42.14,56.18,50.0,27.996,13.2,20.598,2855.08,84.0,36.0,7.0,39.0,12.0,8.0,4.0,401.9,102.23,66.0,2.0,24.0,-2.79,1.0,3959.48,21.637,166.14,1.0,2.0,1206.44,42.14,86.98,23.0,0.0,1532.6,18.55,22.44,12.0,0.0,1220.44,9.89,44.5,-100.0,1.883,2.462967825825208,-0.5799678258252081,-1.2280437862316318,True
United States,North Dakota,Canola,2012,spring,183.0,285.57,1.56,127.0,146.0,18.0,6.0,1.0,6.0,1.0,0.0,0.0,20.13,26.87,32.26,56.0,24.029,10.165,17.097,2230.91,38.0,5.0,0.0,8.0,1.0,5.0,0.0,116.54,10.14,28.0,12.0,41.0,-6.09,3.0,3632.15,19.848,117.6,0.0,11.0,1118.28,26.87,120.54,3.0,0.0,1427.05,24.43,47.43,2.0,1.0,1086.82,16.09,47.5,-100.5,1.5468,1.8322704201680722,-0.2854704201680722,-1.48685988539644,True
United States,Kansas,Oats,2012,spring,183.0,314.41,1.718,140.0,149.0,15.0,8.0,1.0,9.0,3.0,3.0,0.0,33.37,55.74,58.58,43.0,31.545,16.842,24.193,3512.41,115.0,53.0,25.0,53.0,21.0,9.0,4.0,664.92,233.73,94.0,0.0,2.0,3.37,0.0,4178.71,22.834,101.56,3.0,0.0,1354.09,29.14,87.8,37.0,0.0,1618.41,50.6,125.05,13.0,0.0,1206.21,55.74,38.5,-98.0,1.1836,1.8742633033033016,-0.6906633033033016,-2.331768809761112,True
United States,Kansas,Oats,2013,spring,183.0,642.76,3.512,116.0,128.0,14.0,6.0,1.0,22.0,8.0,5.0,0.0,43.91,71.91,117.61,67.0,28.043,14.938,21.49,3032.935,79.0,29.0,3.0,14.0,9.0,8.0,5.0,342.5,72.05,55.0,11.0,25.0,-5.41,3.0,3799.13,20.76,179.95,2.0,11.0,1179.49,58.0,255.86,21.0,0.0,1433.25,71.91,206.95,6.0,0.0,1186.39,69.61,38.5,-98.0,1.5064,1.8816113213213193,-0.3752113213213193,-1.2667620415646954,True
United States,Minnesota,Oats,2013,spring,183.0,501.35,2.74,117.0,135.0,19.0,4.0,1.0,17.0,3.0,1.0,0.0,48.32,71.18,78.93,66.0,21.075,9.786,15.43,2031.26,19.0,1.0,0.0,7.0,1.0,3.0,0.0,39.08,0.67,13.0,29.0,42.0,-8.1,4.0,3290.93,17.983,184.7,0.0,29.0,996.02,49.77,201.72,0.0,0.0,1257.42,71.18,114.93,1.0,0.0,1037.49,24.87,46.0,-94.0,2.0444,2.3854125010725014,-0.34101250107250136,-1.1180050997116935,True
United States,Colorado,Wheat,2013,winter,303.0,257.84,0.851,237.0,265.0,27.0,15.0,5.0,3.0,0.0,0.0,0.0,18.89,29.05,36.31,66.0,9.576,-5.329,2.123,696.205,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14,0.0,1.0,229.0,271.0,-24.87,5.0,4810.48,15.876,64.0,0.0,66.0,1399.99,25.66,69.64,0.0,101.0,1207.87,9.08,124.2,0.0,62.0,2202.62,29.05,39.0,-105.5,1.7015,2.3883700171600157,-0.6868700171600157,-1.5395369366482632,True
United States,Nebraska,Wheat,2013,winter,303.0,305.69,1.009,257.0,265.0,41.0,12.0,5.0,10.0,2.0,2.0,0.0,29.78,45.94,63.26,46.0,14.318,1.447,7.882,1668.68,24.0,9.0,0.0,5.0,4.0,3.0,1.0,96.99,15.93,19.0,157.0,202.0,-15.64,13.0,4455.23,14.704,13.86,7.0,29.0,1296.41,5.94,47.34,0.0,97.0,1028.81,12.12,244.49,2.0,31.0,2130.01,45.94,41.5,-99.8,2.3538,2.9261158815958765,-0.5723158815958764,-1.5248799925528858,True
United States,Minnesota,Barley,2014,spring,183.0,706.13,3.859,105.0,119.0,8.0,3.0,0.0,23.0,6.0,5.0,0.0,38.62,68.09,84.36,78.0,19.854,9.319,14.587,1824.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,53.0,-7.93,4.0,3320.26,18.143,268.66,0.0,20.0,1091.75,52.4,226.35,0.0,0.0,1274.33,44.48,211.12,0.0,0.0,954.18,47.62,46.0,-94.0,2.7976,3.420917494637486,-0.6233174946374858,-1.2128380300456347,True
United States,Oklahoma,Canola,2014,spring,183.0,469.77,2.567,134.0,140.0,12.0,7.0,0.0,14.0,6.0,5.0,0.0,42.6,61.44,84.44,49.0,30.42,17.688,24.054,3486.825,106.0,46.0,0.0,35.0,15.0,10.0,6.0,456.38,90.92,84.0,1.0,6.0,-0.86,0.0,4067.56,22.227,99.01,5.0,1.0,1369.49,25.71,292.87,18.0,0.0,1408.69,61.44,77.89,23.0,0.0,1289.38,41.54,35.5,-97.5,0.6389,1.3567985294117615,-0.7178985294117615,-1.8873287076060092,True
United States,Washington,Canola,2014,spring,183.0,229.56,1.254,127.0,149.0,22.0,6.0,4.0,4.0,0.0,0.0,0.0,18.56,38.49,40.37,56.0,19.594,6.82,13.207,1545.115,16.0,0.0,0.0,8.0,0.0,2.0,0.0,23.85,0.0,16.0,21.0,61.0,-3.24,5.0,3744.19,20.46,94.32,0.0,21.0,1178.0,19.32,53.45,0.0,0.0,1474.81,23.64,81.79,0.0,0.0,1091.38,38.49,47.4,-120.7,1.345,1.8791638095238161,-0.5341638095238161,-1.4558321916063128,True
United States,Iowa,Oats,2014,spring,183.0,784.56,4.287,108.0,123.0,12.0,6.0,0.0,22.0,12.0,10.0,0.0,40.53,68.27,119.09,75.0,23.359,12.068,17.713,2346.96,7.0,0.0,0.0,2.0,0.0,0.0,0.0,4.4,0.0,4.0,10.0,33.0,-7.13,3.0,3394.24,18.548,211.98,0.0,10.0,1099.84,50.37,299.77,0.0,0.0,1271.92,68.27,272.81,0.0,0.0,1022.48,45.3,42.0,-93.5,2.2955,2.6076797854997764,-0.3121797854997763,-1.0493115232284598,True
